#{"t_start": 1765485339.7724388, "env_id": "None"}
r,l,t
328.4,100,4.200748
298.6,99,4.91112
298.4,100,5.635193
283.4,100,6.281763
283.8,98,7.081964
301.2,86,7.613613
287.2,81,8.105887
314.0,97,8.749136
285.4,90,9.35819
314.4,95,9.952793
