#{"t_start": 1765485339.7559102, "env_id": "None"}
r,l,t
314.4,95,4.168555
316.0,87,4.793117
283.4,100,5.527167
298.4,100,6.175476
299.6,94,6.938188
314.0,97,7.558361
314.6,94,8.138589
298.4,100,8.814142
315.2,91,9.430172
315.2,91,9.987776
