#{"t_start": 1765485339.7743475, "env_id": "None"}
r,l,t
301.0,87,4.094004
300.6,89,4.733774
299.0,97,5.441605
315.2,91,6.036554
330.6,89,6.681283
313.8,98,7.404268
299.4,95,7.987754
313.6,99,8.626695
300.6,89,9.235005
298.4,100,9.878278
