#{"t_start": 1765485339.7790818, "env_id": "None"}
r,l,t
298.8,98,4.173628
298.6,99,4.878896
299.8,93,5.564751
298.4,100,6.215005
298.8,98,7.00777
314.8,93,7.59225
253.8,98,8.203824
268.8,98,8.836041
286.4,85,9.436611
301.8,83,9.936126
