#{"t_start": 1765485339.7624934, "env_id": "None"}
r,l,t
299.4,95,4.163983
299.8,93,4.813423
314.0,97,5.542078
285.0,92,6.133852
314.0,97,6.917266
313.6,99,7.553785
313.4,100,8.169954
299.0,97,8.820534
313.6,99,9.494778
299.2,96,10.086488
