#{"t_start": 1765485339.7602987, "env_id": "None"}
r,l,t
284.0,97,4.179849
329.0,97,4.870598
315.8,88,5.522779
313.4,100,6.171088
328.6,99,6.978891
314.6,94,7.570059
298.6,99,8.179826
315.0,92,8.801246
299.8,93,9.431803
329.6,94,10.011087
