#{"t_start": 1765485339.7178135, "env_id": "None"}
r,l,t
300.0,92,4.186965
299.4,95,4.858103
314.8,93,5.553621
313.4,100,6.199687
299.8,93,6.957936
299.0,97,7.573692
329.2,96,8.172672
298.4,100,8.843732
328.4,100,9.517148
313.4,100,10.143485
