#{"t_start": 1765485339.752684, "env_id": "None"}
r,l,t
298.6,99,4.209207
313.8,98,4.905293
313.4,100,5.641499
300.2,91,6.224949
299.4,95,6.997452
300.6,89,7.554568
298.4,100,8.173746
315.2,91,8.784625
288.6,74,9.271174
313.6,99,9.907271
